id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
R000307,9,15,126,0.692079525413,46,0.415,1.32,Pat Roberts,R,21,15,0.577777777778,11,KS,"[(Taxation, 18), (Health, 16), (Armed forces and national security, 12), (Labor and employment, 12), (International affairs, 10)]","[(Taxation, 4), (Public lands and natural resources, 3), (Health, 3), (Government operations and politics, 2), (Congress, 2)]",303.0,99.0,red,20,0.6,senate,115
G000359,8,13,81,0.685341064971,48,0.409,4.29,Lindsey Graham,R,15,13,0.461538461538,27,SC,"[(Crime and law enforcement, 12), (Taxation, 10), (Health, 7), (International affairs, 7), (Public lands and natural resources, 6)]","[(International affairs, 4), (Crime and law enforcement, 3), (Immigration, 2), (Sports and recreation, 1), (Families, 1)]",303.0,97.24,red,20,0.615384615385,senate,115
B001236,10,15,180,0.742915263749,40,0.402,0.0,John Boozman,R,7,15,1.0,1,AR,"[(Health, 29), (Armed forces and national security, 25), (International affairs, 21), (Taxation, 14), (Environmental protection, 12)]","[(Armed forces and national security, 5), (Government operations and politics, 2), (Taxation, 2), (Transportation and public works, 1), (International affairs, 1)]",303.0,99.01,red,20,0.666666666667,senate,115
K000383,16,21,215,0.83427549195,10,-0.148,0.0,Angus King,I,5,21,0.771428571429,23,ME,"[(Health, 62), (Taxation, 26), (Armed forces and national security, 23), (International affairs, 11), (Finance and financial sector, 10)]","[(Energy, 5), (Agriculture and food, 3), (Public lands and natural resources, 3), (Taxation, 3), (Health, 2)]",303.0,86.14,blue,20,0.761904761905,senate,115
B001230,13,34,305,0.692168978562,39,-0.546,0.0,Tammy Baldwin,D,5,34,0.705882352941,32,WI,"[(Armed forces and national security, 47), (Health, 46), (Taxation, 29), (International affairs, 26), (Government operations and politics, 22)]","[(Health, 6), (Armed forces and national security, 4), (Transportation and public works, 4), (Taxation, 4), (Government operations and politics, 3)]",303.0,96.04,blue,20,0.382352941176,senate,115
E000295,13,21,112,0.806682900433,17,0.51,0.33,Joni Ernst,R,3,21,0.388888888889,43,IA,"[(Health, 14), (Crime and law enforcement, 14), (Government operations and politics, 12), (Taxation, 10), (Environmental protection, 8)]","[(Armed forces and national security, 10), (Health, 3), (Commerce, 2), (Taxation, 2), (Social welfare, 1)]",303.0,97.68,red,20,0.619047619048,senate,115
M000303,10,24,116,0.786616161616,27,0.381,9.57,John McCain,R,31,24,0.604166666667,10,AZ,"[(International affairs, 20), (Crime and law enforcement, 12), (Public lands and natural resources, 10), (Health, 10), (Armed forces and national security, 9)]","[(Armed forces and national security, 7), (Crime and law enforcement, 2), (Immigration, 2), (Transportation and public works, 2), (Health, 2)]",303.0,92.34,red,20,0.416666666667,senate,115
A000360,4,16,52,0.864413364413,11,0.323,2.64,Lamar Alexander,R,15,16,0.677083333333,7,TN,"[(Public lands and natural resources, 9), (Labor and employment, 7), (Health, 6), (Congress, 5), (Education, 5)]","[(Public lands and natural resources, 4), (Education, 3), (Government operations and politics, 1), (Economics and public finance, 1), (Animals, 1)]",303.0,97.97,red,20,0.25,senate,115
M001153,10,45,138,0.781730346948,29,0.208,2.64,Lisa Murkowski,R,17,45,0.459259259259,31,AK,"[(Health, 18), (Crime and law enforcement, 15), (Armed forces and national security, 13), (Public lands and natural resources, 12), (International affairs, 10)]","[(Native Americans, 16), (Public lands and natural resources, 13), (Energy, 6), (Armed forces and national security, 2), (Emergency management, 1)]",303.0,93.9,red,20,0.222222222222,senate,115
S000033,0,18,159,0.659119496855,47,-0.51,2.97,Bernard Sanders,I,11,18,0.6,45,VT,"[(Armed forces and national security, 16), (Health, 13), (Crime and law enforcement, 13), (Immigration, 12), (Labor and employment, 12)]","[(Health, 6), (Labor and employment, 4), (Taxation, 2), (Finance and financial sector, 1), (Social welfare, 1)]",303.0,81.63,blue,20,0.0,senate,115
F000457,6,22,324,0.680347815764,41,-0.416,2.31,Al Franken,D,9,22,0.709090909091,31,MN,"[(Health, 37), (Armed forces and national security, 30), (Taxation, 26), (Labor and employment, 24), (Government operations and politics, 23)]","[(Health, 4), (Education, 4), (Labor and employment, 3), (Armed forces and national security, 3), (Taxation, 2)]",303.0,97.97,blue,20,0.272727272727,senate,115
T000250,20,36,89,1.0,1,0.409,0.0,John Thune,R,13,36,0.467592592593,25,SD,"[(Armed forces and national security, 11), (Health, 11), (Science, technology, communications, 9), (Crime and law enforcement, 8), (Taxation, 7)]","[(Taxation, 7), (Agriculture and food, 6), (Transportation and public works, 5), (Health, 4), (Public lands and natural resources, 3)]",303.0,99.01,red,20,0.555555555556,senate,115
K000384,8,24,179,0.706510528578,37,-0.229,0.99,Tim Kaine,D,5,24,0.9125,7,VA,"[(International affairs, 32), (Armed forces and national security, 20), (Health, 17), (Crime and law enforcement, 15), (Taxation, 14)]","[(Education, 5), (Labor and employment, 3), (Energy, 2), (Civil rights and liberties, minority issues, 2), (Public lands and natural resources, 2)]",303.0,94.67,blue,20,0.333333333333,senate,115
W000817,18,38,332,0.676853568119,42,-0.738,0.0,Elizabeth Warren,D,5,38,0.734210526316,28,MA,"[(Health, 45), (Armed forces and national security, 37), (International affairs, 26), (Crime and law enforcement, 24), (Government operations and politics, 22)]","[(Armed forces and national security, 8), (Finance and financial sector, 5), (Health, 5), (Education, 4), (Taxation, 3)]",303.0,81.85,blue,20,0.473684210526,senate,115
N000032,20,42,188,0.940691489362,3,-0.192,2.64,Bill Nelson,D,17,42,0.814285714286,17,FL,"[(Health, 31), (Armed forces and national security, 29), (International affairs, 18), (Taxation, 13), (Science, technology, communications, 11)]","[(Health, 9), (Taxation, 4), (Science, technology, communications, 4), (Armed forces and national security, 4), (Crime and law enforcement, 3)]",303.0,91.19,blue,20,0.47619047619,senate,115
T000464,11,43,198,0.834654234654,9,-0.214,1.32,Jon Tester,D,11,43,0.802325581395,19,MT,"[(Armed forces and national security, 48), (Health, 32), (Taxation, 14), (Public lands and natural resources, 13), (Government operations and politics, 11)]","[(Armed forces and national security, 15), (Government operations and politics, 5), (Public lands and natural resources, 5), (Health, 4), (Education, 4)]",303.0,90.3,blue,20,0.255813953488,senate,115
W000802,3,24,258,0.734287418008,29,-0.428,0.99,Sheldon Whitehouse,D,11,24,0.675,35,RI,"[(Health, 37), (Crime and law enforcement, 27), (Taxation, 21), (Government operations and politics, 20), (International affairs, 20)]","[(Taxation, 7), (Government operations and politics, 2), (Crime and law enforcement, 2), (Health, 2), (None, 2)]",303.0,95.67,blue,20,0.125,senate,115
T000461,8,12,65,0.805633255633,19,0.63,2.64,Patrick Toomey,R,7,12,0.791666666667,3,PA,"[(International affairs, 9), (Taxation, 8), (Finance and financial sector, 7), (Crime and law enforcement, 6), (Congress, 5)]","[(Crime and law enforcement, 4), (Finance and financial sector, 3), (Government operations and politics, 1), (Armed forces and national security, 1), (Immigration, 1)]",303.0,96.27,red,20,0.666666666667,senate,115
E000285,8,20,97,0.757653858169,34,0.537,0.33,Michael Enzi,R,21,20,0.483333333333,24,WY,"[(Finance and financial sector, 10), (Crime and law enforcement, 9), (Public lands and natural resources, 8), (Labor and employment, 8), (Health, 7)]","[(Taxation, 4), (Economics and public finance, 3), (Health, 2), (Social welfare, 1), (Congress, 1)]",303.0,96.69,red,20,0.4,senate,115
K000393,1,6,122,0.886094552078,7,,0.0,John Kennedy,R,1,6,0.333333333333,48,LA,"[(Crime and law enforcement, 20), (Armed forces and national security, 13), (Finance and financial sector, 13), (Health, 10), (International affairs, 8)]","[(Finance and financial sector, 3), (Health, 1), (Crime and law enforcement, 1), (Immigration, 1)]",303.0,96.04,red,20,0.166666666667,senate,115
D000563,5,36,269,0.82132542179,11,-0.365,2.64,Richard Durbin,D,21,36,0.6,45,IL,"[(Crime and law enforcement, 37), (International affairs, 35), (Health, 20), (Armed forces and national security, 19), (Civil rights and liberties, minority issues, 18)]","[(Education, 7), (Health, 4), (Armed forces and national security, 4), (Government operations and politics, 3), (Taxation, 3)]",303.0,93.56,blue,20,0.138888888889,senate,115
B001135,10,22,70,0.821933621934,13,0.454,3.3,Richard Burr,R,13,22,0.507575757576,18,NC,"[(Health, 11), (Armed forces and national security, 10), (Crime and law enforcement, 9), (International affairs, 7), (Congress, 5)]","[(Armed forces and national security, 7), (Taxation, 3), (Public lands and natural resources, 2), (Sports and recreation, 1), (Congress, 1)]",303.0,99.32,red,20,0.454545454545,senate,115
S001198,10,28,117,0.879780713114,8,0.46,3.63,Dan Sullivan,R,3,28,0.5,20,AK,"[(Armed forces and national security, 17), (Public lands and natural resources, 16), (Native Americans, 15), (Crime and law enforcement, 10), (International affairs, 9)]","[(Armed forces and national security, 5), (Public lands and natural resources, 5), (Environmental protection, 5), (Government operations and politics, 3), (Crime and law enforcement, 2)]",303.0,98.63,red,20,0.357142857143,senate,115
M000934,15,29,122,0.810564663024,15,0.412,3.63,Jerry Moran,R,7,29,0.459770114943,29,KS,"[(Taxation, 18), (Armed forces and national security, 15), (Health, 14), (International affairs, 9), (Crime and law enforcement, 7)]","[(Armed forces and national security, 7), (Agriculture and food, 3), (Native Americans, 2), (Finance and financial sector, 2), (International affairs, 2)]",303.0,97.26,red,20,0.51724137931,senate,115
C001035,27,30,188,0.792593488072,24,0.107,0.0,Susan Collins,R,21,30,0.461111111111,28,ME,"[(Health, 30), (Armed forces and national security, 22), (Taxation, 20), (International affairs, 17), (Crime and law enforcement, 14)]","[(Health, 12), (Taxation, 6), (Finance and financial sector, 2), (Education, 2), (Families, 1)]",303.0,88.45,red,20,0.9,senate,115
C000127,11,20,130,0.841035502959,8,-0.287,0.66,Maria Cantwell,D,17,20,0.81,18,WA,"[(Government operations and politics, 12), (Taxation, 12), (Civil rights and liberties, minority issues, 12), (Health, 11), (Public lands and natural resources, 10)]","[(Public lands and natural resources, 7), (Science, technology, communications, 3), (Taxation, 2), (Armed forces and national security, 2), (Emergency management, 1)]",303.0,97.34,blue,20,0.55,senate,115
S001194,6,16,168,0.755769230769,24,-0.389,0.99,Brian Schatz,D,5,16,0.75,25,HI,"[(Health, 16), (International affairs, 14), (Taxation, 13), (Science, technology, communications, 13), (Armed forces and national security, 12)]","[(Government operations and politics, 5), (Armed forces and national security, 2), (Transportation and public works, 2), (Health, 2), (Crime and law enforcement, 1)]",303.0,93.0,blue,20,0.375,senate,115
S001197,1,3,48,0.810027356902,16,0.833,1.32,Ben Sasse,R,3,3,0.333333333333,48,NE,"[(International affairs, 8), (Finance and financial sector, 6), (Crime and law enforcement, 5), (Congress, 5), (Government operations and politics, 4)]","[(Government operations and politics, 1), (Crime and law enforcement, 1), (Education, 1)]",303.0,95.32,red,20,0.333333333333,senate,115
C001068,5,24,574,0.713946267584,103,-0.401,0.15,Steve Cohen,D,12,24,0.240384615385,92,TN,"[(Health, 89), (Crime and law enforcement, 74), (Government operations and politics, 68), (International affairs, 52), (Armed forces and national security, 47)]","[(Government operations and politics, 5), (Crime and law enforcement, 5), (Finance and financial sector, 3), (Congress, 2), (Transportation and public works, 2)]",654.0,94.49,blue,20,0.208333333333,house,115
L000586,1,11,166,0.695386129043,137,,10.7,Al Lawson,D,2,11,0.251748251748,82,FL,"[(Health, 19), (Government operations and politics, 17), (Armed forces and national security, 15), (Civil rights and liberties, minority issues, 15), (Education, 13)]","[(Agriculture and food, 3), (Commerce, 2), (Social welfare, 1), (Government operations and politics, 1), (Armed forces and national security, 1)]",654.0,92.29,blue,20,0.0909090909091,house,115
L000587,3,6,81,0.603395061728,52,,0.15,Jason Lewis,R,2,6,0.3,101,MN,"[(Health, 14), (Taxation, 8), (Finance and financial sector, 7), (Crime and law enforcement, 6), (Education, 5)]","[(Transportation and public works, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Education, 1), (Armed forces and national security, 1)]",654.0,96.32,red,20,0.5,house,115
L000584,5,14,139,0.586395169579,66,0.58,0.76,Mia Love,R,4,14,0.242857142857,174,UT,"[(Armed forces and national security, 17), (Crime and law enforcement, 16), (Finance and financial sector, 15), (Health, 14), (Taxation, 10)]","[(Public lands and natural resources, 3), (Armed forces and national security, 2), (Finance and financial sector, 2), (Health, 2), (Economics and public finance, 1)]",654.0,96.46,red,20,0.357142857143,house,115
L000585,5,7,104,0.548763736264,110,0.434,0.61,Darin LaHood,R,2,7,0.414285714286,48,IL,"[(Health, 21), (Taxation, 12), (Government operations and politics, 7), (Environmental protection, 7), (Crime and law enforcement, 6)]","[(Government operations and politics, 2), (Congress, 2), (Public lands and natural resources, 1), (Environmental protection, 1), (International affairs, 1)]",654.0,93.23,red,20,0.714285714286,house,115
L000582,4,19,388,0.718680766845,95,-0.337,11.16,Ted Lieu,D,4,19,0.230769230769,95,CA,"[(Government operations and politics, 51), (International affairs, 48), (Health, 31), (Armed forces and national security, 27), (Immigration, 24)]","[(International affairs, 4), (Crime and law enforcement, 2), (Government operations and politics, 2), (Transportation and public works, 2), (Science, technology, communications, 2)]",654.0,95.53,blue,20,0.210526315789,house,115
L000583,3,7,129,0.610672757475,46,0.669,10.09,Barry Loudermilk,R,4,7,0.285714285714,122,GA,"[(Finance and financial sector, 18), (Health, 15), (Taxation, 13), (Labor and employment, 11), (Government operations and politics, 9)]","[(Finance and financial sector, 2), (Emergency management, 1), (Government operations and politics, 1), (Economics and public finance, 1), (Public lands and natural resources, 1)]",654.0,97.45,red,20,0.428571428571,house,115
L000580,2,29,295,0.643878393473,194,-0.335,0.46,Michelle Lujan Grisham,D,6,29,0.230769230769,95,NM,"[(Health, 57), (Government operations and politics, 26), (Immigration, 25), (Armed forces and national security, 19), (Crime and law enforcement, 19)]","[(Health, 6), (Housing and community development, 3), (Taxation, 3), (Government operations and politics, 2), (Crime and law enforcement, 2)]",650.0,94.28,blue,20,0.0689655172414,house,115
L000581,0,20,194,0.702677753818,122,-0.444,3.36,Brenda Lawrence,D,4,20,0.230769230769,95,MI,"[(Government operations and politics, 25), (Crime and law enforcement, 19), (Health, 17), (Civil rights and liberties, minority issues, 16), (International affairs, 15)]","[(Education, 4), (Taxation, 3), (Families, 2), (Armed forces and national security, 2), (Health, 2)]",654.0,95.89,blue,20,0.0,house,115
