rep_id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
G000359,8,13,79,0.676064442,49,0.409,4.94,Lindsey Graham,R,15,13,0.440559441,29,SC,"[(Crime and law enforcement, 12), (Taxation, 10), (International affairs, 7), (Health, 7), (Public lands and natural resources, 6)]","[(International affairs, 4), (Crime and law enforcement, 3), (Immigration, 2), (Sports and recreation, 1), (Families, 1)]",263,96.8,red,20,0.615384615,senate,115
B001236,9,14,172,0.753171247,37,0.402,0,John Boozman,R,7,14,1,1,AR,"[(Health, 28), (Armed forces and national security, 23), (International affairs, 19), (Taxation, 14), (Environmental protection, 12)]","[(Armed forces and national security, 4), (Government operations and politics, 2), (Taxation, 2), (Transportation and public works, 1), (International affairs, 1)]",263,98.86,red,20,0.642857143,senate,115
K000383,14,18,204,0.828918524,9,-0.148,0,Angus King,I,5,18,0.8125,18,ME,"[(Health, 58), (Taxation, 25), (Armed forces and national security, 23), (International affairs, 11), (Finance and financial sector, 9)]","[(Energy, 4), (Agriculture and food, 3), (Taxation, 3), (Health, 2), (Public lands and natural resources, 2)]",263,84.41,blue,20,0.777777778,senate,115
B001230,12,33,282,0.696474458,39,-0.546,0,Tammy Baldwin,D,5,33,0.664772727,37,WI,"[(Health, 44), (Armed forces and national security, 40), (Taxation, 28), (International affairs, 24), (Government operations and politics, 22)]","[(Health, 6), (Taxation, 4), (Transportation and public works, 4), (Armed forces and national security, 3), (Government operations and politics, 2)]",263,95.44,blue,20,0.363636364,senate,115
E000295,12,20,105,0.818181818,17,0.51,0.38,Joni Ernst,R,3,20,0.373863636,42,IA,"[(Health, 14), (Crime and law enforcement, 14), (Government operations and politics, 11), (Taxation, 9), (Environmental protection, 8)]","[(Armed forces and national security, 9), (Health, 3), (Commerce, 2), (Taxation, 2), (Social welfare, 1)]",263,97.71,red,20,0.6,senate,115
M000303,10,23,113,0.786403862,27,0.381,9.51,John McCain,R,31,23,0.553359684,10,AZ,"[(International affairs, 20), (Crime and law enforcement, 12), (Public lands and natural resources, 10), (Armed forces and national security, 9), (Health, 9)]","[(Armed forces and national security, 7), (Crime and law enforcement, 2), (Immigration, 2), (Transportation and public works, 2), (Health, 2)]",263,92.44,red,20,0.434782609,senate,115
A000360,4,16,47,0.889748549,8,0.323,3.04,Lamar Alexander,R,15,16,0.646306818,8,TN,"[(Public lands and natural resources, 9), (Labor and employment, 7), (Health, 5), (Education, 5), (Congress, 4)]","[(Public lands and natural resources, 4), (Education, 3), (Government operations and politics, 1), (Economics and public finance, 1), (Animals, 1)]",263,97.65,red,20,0.25,senate,115
M001153,9,43,130,0.788461538,26,0.208,3.04,Lisa Murkowski,R,17,43,0.429175476,35,AK,"[(Health, 17), (Crime and law enforcement, 14), (Public lands and natural resources, 13), (Armed forces and national security, 11), (International affairs, 10)]","[(Native Americans, 16), (Public lands and natural resources, 13), (Energy, 6), (Emergency management, 1), (Animals, 1)]",263,94.12,red,20,0.209302326,senate,115
S000033,0,17,146,0.655463853,45,-0.51,3.42,Bernard Sanders,I,11,17,0.609375,44,VT,"[(Armed forces and national security, 14), (Health, 12), (Immigration, 12), (Civil rights and liberties, minority issues, 12), (Labor and employment, 11)]","[(Health, 6), (Labor and employment, 4), (Taxation, 2), (Finance and financial sector, 1), (Social welfare, 1)]",263,81.5,blue,20,0,senate,115
F000457,6,21,305,0.674344093,42,-0.416,1.14,Al Franken,D,9,21,0.725446429,31,MN,"[(Health, 36), (Armed forces and national security, 28), (Taxation, 26), (Government operations and politics, 23), (Crime and law enforcement, 22)]","[(Health, 4), (Education, 4), (Labor and employment, 3), (Armed forces and national security, 3), (Agriculture and food, 1)]",263,97.69,blue,20,0.285714286,senate,115
T000250,20,36,85,1,1,0.409,0,John Thune,R,13,36,0.446338384,26,SD,"[(Armed forces and national security, 11), (Health, 10), (Science, technology, communications, 9), (Taxation, 7), (Crime and law enforcement, 7)]","[(Taxation, 7), (Agriculture and food, 6), (Transportation and public works, 5), (Health, 3), (Public lands and natural resources, 3)]",263,98.86,red,20,0.555555556,senate,115
K000384,8,24,160,0.723369565,31,-0.229,1.14,Tim Kaine,D,5,24,0.926757813,4,VA,"[(International affairs, 31), (Armed forces and national security, 19), (Health, 15), (Taxation, 13), (Civil rights and liberties, minority issues, 12)]","[(Education, 5), (Labor and employment, 3), (Energy, 2), (Civil rights and liberties, minority issues, 2), (Public lands and natural resources, 2)]",263,93.85,blue,20,0.333333333,senate,115
W000817,16,34,309,0.664803983,44,-0.738,0,Elizabeth Warren,D,5,34,0.734834559,26,MA,"[(Health, 45), (Armed forces and national security, 34), (International affairs, 23), (Taxation, 22), (Crime and law enforcement, 21)]","[(Armed forces and national security, 8), (Finance and financial sector, 4), (Health, 3), (Education, 3), (Taxation, 3)]",263,82.13,blue,20,0.470588235,senate,115
N000032,18,38,186,0.923952002,3,-0.192,3.04,Bill Nelson,D,17,38,0.801809211,20,FL,"[(Health, 30), (Armed forces and national security, 29), (International affairs, 18), (Taxation, 13), (Public lands and natural resources, 11)]","[(Health, 7), (Taxation, 4), (Crime and law enforcement, 3), (None, 3), (Science, technology, communications, 3)]",263,90.2,blue,20,0.473684211,senate,115
T000464,10,41,185,0.828739298,10,-0.214,0,Jon Tester,D,11,41,0.824885671,15,MT,"[(Armed forces and national security, 45), (Health, 30), (Taxation, 14), (Public lands and natural resources, 12), (Government operations and politics, 11)]","[(Armed forces and national security, 13), (Government operations and politics, 4), (Health, 4), (Public lands and natural resources, 4), (Education, 4)]",263,89.35,blue,20,0.243902439,senate,115
W000802,3,21,244,0.732045277,27,-0.428,0.76,Sheldon Whitehouse,D,11,21,0.696428571,33,RI,"[(Health, 36), (Crime and law enforcement, 24), (Taxation, 21), (Armed forces and national security, 19), (Government operations and politics, 19)]","[(Taxation, 7), (Government operations and politics, 2), (Crime and law enforcement, 2), (Health, 2), (Finance and financial sector, 1)]",263,95.02,blue,20,0.142857143,senate,115
T000461,8,12,57,0.849282297,13,0.63,3.04,Patrick Toomey,R,7,12,0.755681818,4,PA,"[(Finance and financial sector, 7), (International affairs, 7), (Taxation, 7), (Congress, 5), (Armed forces and national security, 5)]","[(Crime and law enforcement, 4), (Finance and financial sector, 3), (Government operations and politics, 1), (Armed forces and national security, 1), (Immigration, 1)]",263,95.69,red,20,0.666666667,senate,115
E000285,8,18,93,0.745356794,40,0.537,0.38,Michael Enzi,R,21,18,0.45959596,23,WY,"[(Crime and law enforcement, 9), (Finance and financial sector, 9), (Public lands and natural resources, 8), (Labor and employment, 8), (Government operations and politics, 6)]","[(Economics and public finance, 3), (Taxation, 3), (Health, 2), (Crime and law enforcement, 1), (Social welfare, 1)]",263,96.18,red,20,0.444444444,senate,115
K000393,1,6,113,0.897023331,6,,0,John Kennedy,R,1,6,0.318181818,48,LA,"[(Crime and law enforcement, 20), (Finance and financial sector, 12), (Armed forces and national security, 11), (Health, 9), (International affairs, 7)]","[(Finance and financial sector, 3), (None, 1), (Health, 1), (Crime and law enforcement, 1)]",263,97.34,red,20,0.166666667,senate,115
D000563,4,33,252,0.820146899,11,-0.365,3.04,Richard Durbin,D,21,33,0.609375,44,IL,"[(International affairs, 33), (Crime and law enforcement, 31), (Health, 19), (Armed forces and national security, 17), (Government operations and politics, 17)]","[(Education, 7), (Government operations and politics, 3), (Taxation, 3), (Health, 3), (Armed forces and national security, 3)]",263,93.73,blue,20,0.121212121,senate,115
B001135,10,22,66,0.819559229,16,0.454,3.8,Richard Burr,R,13,22,0.484504132,19,NC,"[(Armed forces and national security, 10), (Health, 10), (Crime and law enforcement, 7), (International affairs, 7), (Congress, 5)]","[(Armed forces and national security, 7), (Taxation, 3), (Public lands and natural resources, 2), (Sports and recreation, 1), (Congress, 1)]",263,99.21,red,20,0.454545455,senate,115
S001198,10,28,112,0.868506494,10,0.46,4.18,Dan Sullivan,R,3,28,0.477272727,20,AK,"[(Armed forces and national security, 16), (Public lands and natural resources, 16), (Native Americans, 15), (Crime and law enforcement, 10), (International affairs, 9)]","[(Public lands and natural resources, 6), (Armed forces and national security, 5), (Environmental protection, 5), (Government operations and politics, 3), (Crime and law enforcement, 2)]",263,98.81,red,20,0.357142857,senate,115
M000934,15,28,115,0.816205534,18,0.412,4.18,Jerry Moran,R,7,28,0.443181818,28,KS,"[(Taxation, 18), (Health, 14), (Armed forces and national security, 13), (International affairs, 8), (Crime and law enforcement, 7)]","[(Armed forces and national security, 7), (None, 4), (Finance and financial sector, 2), (International affairs, 2), (Taxation, 2)]",263,97.22,red,20,0.535714286,senate,115
C001035,27,30,173,0.803993694,21,0.107,0,Susan Collins,R,21,30,0.440151515,30,ME,"[(Health, 29), (Armed forces and national security, 22), (Taxation, 20), (International affairs, 14), (Crime and law enforcement, 13)]","[(Health, 11), (Taxation, 6), (Finance and financial sector, 2), (Education, 2), (Families, 1)]",263,88.97,red,20,0.9,senate,115
C000127,11,20,127,0.830455976,8,-0.287,0.76,Maria Cantwell,D,17,20,0.82265625,16,WA,"[(Government operations and politics, 12), (Taxation, 12), (Civil rights and liberties, minority issues, 12), (Health, 10), (Public lands and natural resources, 10)]","[(Public lands and natural resources, 7), (Science, technology, communications, 3), (Taxation, 2), (Armed forces and national security, 2), (Emergency management, 1)]",263,96.93,blue,20,0.55,senate,115
S001194,6,15,163,0.731572864,28,-0.389,1.14,Brian Schatz,D,5,15,0.771875,23,HI,"[(Health, 16), (Taxation, 13), (Science, technology, communications, 13), (Armed forces and national security, 12), (Immigration, 11)]","[(Government operations and politics, 5), (Armed forces and national security, 2), (Transportation and public works, 2), (Health, 2), (Crime and law enforcement, 1)]",263,91.92,blue,20,0.4,senate,115
S001197,1,3,48,0.809659091,20,0.833,1.52,Ben Sasse,R,3,3,0.318181818,48,NE,"[(International affairs, 8), (Finance and financial sector, 6), (Crime and law enforcement, 5), (Congress, 5), (Government operations and politics, 4)]","[(Government operations and politics, 1), (Crime and law enforcement, 1), (Education, 1)]",263,94.98,red,20,0.333333333,senate,115
C001068,5,23,542,0.717731986,104,-0.401,0.16,Steve Cohen,D,12,23,0.240802676,87,TN,"[(Health, 81), (Government operations and politics, 68), (Crime and law enforcement, 67), (International affairs, 50), (Armed forces and national security, 45)]","[(Crime and law enforcement, 4), (None, 4), (Government operations and politics, 3), (Finance and financial sector, 3), (Congress, 2)]",612,95.09,blue,20,0.217391304,house,115
L000586,1,9,160,0.677434816,159,,11.27,Al Lawson,D,2,9,0.230769231,89,FL,"[(Health, 18), (Government operations and politics, 17), (Armed forces and national security, 15), (Civil rights and liberties, minority issues, 15), (Education, 13)]","[(Agriculture and food, 3), (Commerce, 2), (Social welfare, 1), (Government operations and politics, 1), (Taxation, 1)]",612,92.45,blue,20,0.111111111,house,115
L000587,3,5,78,0.530626781,60,,0.16,Jason Lewis,R,2,5,0.32,84,MN,"[(Health, 12), (Taxation, 8), (Finance and financial sector, 7), (Crime and law enforcement, 5), (Armed forces and national security, 4)]","[(Transportation and public works, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Armed forces and national security, 1)]",612,96.07,red,20,0.6,house,115
L000584,5,13,131,0.538592027,57,0.58,0.82,Mia Love,R,4,13,0.246153846,163,UT,"[(Armed forces and national security, 15), (Crime and law enforcement, 15), (Finance and financial sector, 15), (Health, 12), (Public lands and natural resources, 9)]","[(Public lands and natural resources, 3), (Armed forces and national security, 2), (Finance and financial sector, 2), (Health, 2), (Economics and public finance, 1)]",612,96.38,red,20,0.384615385,house,115
L000585,4,6,101,0.500550055,101,0.434,0.49,Darin LaHood,R,2,6,0.383333333,58,IL,"[(Health, 21), (Taxation, 12), (Government operations and politics, 7), (Environmental protection, 7), (Crime and law enforcement, 6)]","[(Congress, 2), (Government operations and politics, 1), (Public lands and natural resources, 1), (Environmental protection, 1), (International affairs, 1)]",612,93.43,red,20,0.666666667,house,115
L000582,4,19,369,0.718967696,101,-0.337,11.44,Ted Lieu,D,4,19,0.230769231,89,CA,"[(Government operations and politics, 52), (International affairs, 46), (Health, 30), (Armed forces and national security, 26), (Immigration, 22)]","[(International affairs, 4), (Crime and law enforcement, 2), (Government operations and politics, 2), (Transportation and public works, 2), (Science, technology, communications, 2)]",612,95.94,blue,20,0.210526316,house,115
L000583,3,7,122,0.546448087,49,0.669,10.78,Barry Loudermilk,R,4,7,0.285714286,112,GA,"[(Finance and financial sector, 18), (Health, 14), (Taxation, 13), (Labor and employment, 11), (Crime and law enforcement, 9)]","[(Finance and financial sector, 2), (Emergency management, 1), (Government operations and politics, 1), (Economics and public finance, 1), (Public lands and natural resources, 1)]",612,97.25,red,20,0.428571429,house,115
L000580,2,28,283,0.645689263,193,-0.335,0.49,Michelle Lujan Grisham,D,6,28,0.230769231,89,NM,"[(Health, 56), (Government operations and politics, 26), (Immigration, 22), (Armed forces and national security, 18), (Taxation, 17)]","[(Health, 6), (Housing and community development, 3), (Taxation, 3), (Government operations and politics, 2), (Crime and law enforcement, 2)]",607,94.7,blue,20,0.071428571,house,115
L000581,0,20,187,0.70707982,116,-0.444,3.59,Brenda Lawrence,D,4,20,0.230769231,89,MI,"[(Government operations and politics, 25), (Crime and law enforcement, 17), (Health, 17), (Civil rights and liberties, minority issues, 16), (International affairs, 15)]","[(Education, 4), (Taxation, 3), (Families, 2), (Armed forces and national security, 2), (Health, 2)]",612,96.44,blue,20,0,house,115
D000096,1,17,227,0.709980811,111,-0.489,9.48,Danny Davis,D,22,17,0.285067873,51,IL,"[(Health, 28), (Government operations and politics, 24), (Taxation, 24), (Civil rights and liberties, minority issues, 16), (International affairs, 16)]","[(Families, 4), (Taxation, 3), (Health, 3), (Social welfare, 2), (Education, 2)]",612,96.03,blue,20,0.058823529,house,115
D000399,1,11,124,0.677320404,160,-0.402,0.98,Lloyd Doggett,D,24,11,0.230769231,89,TX,"[(Health, 26), (Government operations and politics, 24), (Immigration, 9), (International affairs, 7), (Taxation, 6)]","[(Taxation, 6), (Health, 3), (None, 1), (Education, 1)]",612,96.04,blue,20,0.090909091,house,115
W000187,0,29,160,0.705809049,121,-0.661,3.1,Maxine Waters,D,28,29,0.23872679,88,CA,"[(Government operations and politics, 22), (International affairs, 17), (Health, 14), (Civil rights and liberties, minority issues, 12), (Crime and law enforcement, 10)]","[(Finance and financial sector, 4), (Education, 4), (Housing and community development, 4), (International affairs, 4), (Health, 3)]",612,95.45,blue,20,0,house,115
